"words: ('PREFIX_More',), tags: ('RB',)",11
"words: ('Moreover',), tags: ('RB',)",10
"words: ('┻━┻', 'Moreover'), tags: ('┻━┻', 'RB')",10
"words: ('┻━┻', '┻━┻', 'Moreover'), tags: ('┻━┻', '┻━┻', 'RB')",10
"words: ('Moreover', ','), tags: ('RB', ',')",10
"words: ('Moreover',), tags: ('RB', ',')",10
"words: ('┻━┻', 'Moreover', ','), tags: ('┻━┻', 'RB', ',')",10
"words: ('┻━┻', 'Moreover'), tags: ('┻━┻', 'RB', ',')",10
"words: ('Moreover', ','), tags: ('RB', ',', 'NNP')",3
"words: ('PREFIX_prod',), tags: ('JJ',)",5
"words: ('PREFIX_incr',), tags: ('NNS',)",9
"words: ('increases',), tags: ('NNS',)",9
"words: (), tags: ('DT', 'CD', ',')",7
"words: (), tags: ('CD', ',', 'CD')",59
"words: (), tags: (',', 'CD', ',')",50
"words: (), tags: (',', 'CD', 'CC')",4
"words: (), tags: ('CD', 'CC', 'CD')",29
"words: (), tags: ('VBP', 'VBN', 'RP')",11
"words: (), tags: ('RP', '``')",5
"words: (), tags: ('VBN', 'RP', '``')",4
"words: (), tags: ('NN', 'JJ', 'NNS')",22
"words: ('problems', '.'), tags: ('NNS', '.')",6
"words: ('problems',), tags: ('NNS', '.')",6
"words: ('SUFFIX_iers',), tags: ('NNS',)",16
"words: (), tags: ('┻━┻', 'NNS', 'CC')",7
"words: ('PREFIX_sub',), tags: ('NNS',)",18
"words: ('PREFIX_subc',), tags: ('NNS',)",3
"words: ('PREFIX_heig',), tags: ('VBN',)",3
"words: (), tags: ('VBP', 'VBG', 'VBN')",6
"words: (), tags: ('VBN', 'NN', 'TO')",11
"words: ('PREFIX_su',), tags: ('VB',)",31
"words: ('PREFIX_supp',), tags: ('VB',)",7
"words: ('PREFIX_deli',), tags: ('NN',)",20
"words: ('delivery',), tags: ('NN',)",19
"words: ('PREFIX_sch',), tags: ('NNS',)",20
"words: ('PREFIX_sche',), tags: ('NNS',)",5
"words: ('SUFFIX_ules',), tags: ('NNS',)",19
"words: ('┻━┻', 'And', ','), tags: ('┻━┻', 'CC', ',')",4
"words: ('┻━┻', 'And'), tags: ('┻━┻', 'CC', ',')",4
"words: (), tags: ('┻━┻', 'CC', ',')",10
"words: ('And', ','), tags: ('CC', ',', 'IN')",3
"words: (), tags: ('CC', ',', 'IN')",14
"words: ('SUFFIX_rse',), tags: ('NN',)",16
"words: ('SUFFIX_urse',), tags: ('NN',)",14
"words: ('course',), tags: ('NN',)",14
"words: ('of', 'course'), tags: ('IN', 'NN')",7
"words: (',', 'of', 'course'), tags: (',', 'IN', 'NN')",6
"words: (',', 'of'), tags: (',', 'IN', 'NN')",8
"words: (), tags: (',', 'IN', 'NN')",65
"words: ('course', ','), tags: ('NN', ',')",7
"words: ('course',), tags: ('NN', ',')",7
"words: ('of', 'course', ','), tags: ('IN', 'NN', ',')",5
"words: ('of', 'course'), tags: ('IN', 'NN', ',')",5
"words: (',', 'there', ""'s""), tags: (',', 'EX', 'VBZ')",5
"words: (',', 'there'), tags: (',', 'EX', 'VBZ')",10
"words: (), tags: (',', 'EX', 'VBZ')",10
"words: ('PREFIX_uns',), tags: ('JJ',)",21
"words: ('PREFIX_unst',), tags: ('JJ',)",4
"words: ('SUFFIX_ady',), tags: ('JJ',)",12
"words: ('SUFFIX_eady',), tags: ('JJ',)",12
"words: ('PREFIX_labo',), tags: ('NN',)",7
"words: ('SUFFIX_abor',), tags: ('NN',)",8
"words: ('PREFIX_si',), tags: ('NN',)",74
"words: ('PREFIX_sit',), tags: ('NN',)",21
"words: ('PREFIX_situ',), tags: ('NN',)",12
"words: ('situation',), tags: ('NN',)",12
"words: ('situation', '.', '┬─┬'), tags: ('NN', '.', '┬─┬')",4
"words: ('situation', '.'), tags: ('NN', '.', '┬─┬')",4
"words: ('PREFIX_Besi',), tags: ('IN',)",3
"words: ('SUFFIX_ides',), tags: ('IN',)",5
"words: ('┻━┻', '┻━┻', 'Besides'), tags: ('┻━┻', '┻━┻', 'IN')",3
"words: ('PREFIX_pact',), tags: ('NN',)",13
"words: ('pact',), tags: ('NN',)",13
"words: ('PREFIX_acco',), tags: ('NNS',)",18
"words: ('PREFIX_30,0',), tags: ('CD',)",2
"words: (), tags: ('NNS', 'VBG', 'CD')",4
"words: (), tags: ('VBG', 'CD', 'IN')",5
"words: ('PREFIX_eng',), tags: ('NN',)",23
"words: ('PREFIX_engi',), tags: ('NN',)",23
"words: ('engineering',), tags: ('NN',)",12
"words: ('PREFIX_tech',), tags: ('JJ',)",8
"words: ('engineering', 'and'), tags: ('NN', 'CC', 'JJ')",3
"words: ('PREFIX_Sou',), tags: ('NNP',)",41
"words: ('SUFFIX_und',), tags: ('NNP',)",13
"words: ('SUFFIX_ound',), tags: ('NNP',)",3
"words: ('PREFIX_Wich',), tags: ('NNP',)",3
"words: ('SUFFIX_hita',), tags: ('NNP',)",3
"words: ('PREFIX_Kan.',), tags: ('NNP',)",4
"words: ('SUFFIX_Kan.',), tags: ('NNP',)",4
"words: (',', 'Kan.', ','), tags: (',', 'NNP', ',')",3
"words: (',', 'Kan.'), tags: (',', 'NNP', ',')",3
"words: ('PREFIX_ar',), tags: ('NNS',)",22
"words: ('PREFIX_are',), tags: ('NNS',)",14
"words: ('PREFIX_area',), tags: ('NNS',)",14
"words: ('SUFFIX_as',), tags: ('NNS',)",30
"words: ('SUFFIX_eas',), tags: ('NNS',)",19
"words: ('SUFFIX_reas',), tags: ('NNS',)",14
"words: ('areas',), tags: ('NNS',)",14
"words: (), tags: ('NNP', ',', 'NNS')",15
"words: ('in', 'early'), tags: ('IN', 'JJ')",6
"words: (), tags: ('VBP', 'IN', 'JJ')",12
"words: ('in', 'early'), tags: ('IN', 'JJ', 'NNP')",3
"words: ('PREFIX_Also',), tags: ('RB',)",10
"words: ('SUFFIX_Also',), tags: ('RB',)",10
"words: ('Also',), tags: ('RB',)",10
"words: ('┻━┻', 'Also'), tags: ('┻━┻', 'RB')",10
"words: ('┻━┻', '┻━┻', 'Also'), tags: ('┻━┻', '┻━┻', 'RB')",10
"words: ('Also', ','), tags: ('RB', ',')",5
"words: ('Also',), tags: ('RB', ',')",5
"words: ('┻━┻', 'Also', ','), tags: ('┻━┻', 'RB', ',')",5
"words: ('┻━┻', 'Also'), tags: ('┻━┻', 'RB', ',')",5
"words: ('Also', ','), tags: ('RB', ',', 'DT')",3
"words: ('PREFIX_Unit',), tags: ('NNP',)",15
"words: ('SUFFIX_ited',), tags: ('NNP',)",14
"words: ('United',), tags: ('NNP',)",12
"words: ('the', 'United'), tags: ('DT', 'NNP')",6
"words: ('PREFIX_Au',), tags: ('NNP',)",53
"words: ('PREFIX_Aut',), tags: ('NNP',)",14
"words: ('PREFIX_Auto',), tags: ('NNP',)",10
"words: ('United',), tags: ('NNP', 'NNP')",7
"words: ('the', 'United'), tags: ('DT', 'NNP', 'NNP')",3
"words: ('PREFIX_Wor',), tags: ('NNP',)",20
"words: ('PREFIX_Work',), tags: ('NNP',)",2
"words: ('at', 'the', 'company'), tags: ('IN', 'DT', 'NN')",3
"words: ('PREFIX_heli',), tags: ('NN',)",3
"words: ('SUFFIX_pter',), tags: ('NN',)",14
"words: ('plant', 'in'), tags: ('NN', 'IN')",10
"words: ('plant',), tags: ('NN', 'IN')",12
"words: ('plant', 'in'), tags: ('NN', 'IN', 'NNP')",9
"words: ('PREFIX_ex',), tags: ('VBD',)",31
"words: ('PREFIX_exp',), tags: ('VBD',)",17
"words: ('PREFIX_expi',), tags: ('VBD',)",2
"words: ('SUFFIX_ired',), tags: ('VBD',)",31
"words: ('contract', ','), tags: ('NN', ',')",9
"words: ('contract',), tags: ('NN', ',')",9
"words: ('contract', ','), tags: ('NN', ',', 'VBG')",3
"words: (), tags: (',', 'VBG', 'RB')",9
"words: ('PREFIX_mai',), tags: ('NN',)",14
"words: ('PREFIX_main',), tags: ('NN',)",5
"words: ('SUFFIX_kers',), tags: ('NNS',)",92
"words: ('workers',), tags: ('NNS',)",20
"words: ('workers', ','), tags: ('NNS', ',')",5
"words: ('workers',), tags: ('NNS', ',')",5
"words: ('is', 'being'), tags: ('VBZ', 'VBG')",9
"words: ('PREFIX_exte',), tags: ('VBN',)",6
"words: ('SUFFIX_nded',), tags: ('VBN',)",44
"words: ('is', 'being'), tags: ('VBZ', 'VBG', 'VBN')",9
"words: (), tags: ('VBZ', 'VBG', 'VBN')",10
"words: ('PREFIX_day-',), tags: ('JJ',)",2
"words: ('PREFIX_feat',), tags: ('VBG',)",6
"words: ('10',), tags: ('CD',)",58
"words: ('a', '10'), tags: ('DT', 'CD')",5
"words: ('10', '%'), tags: ('CD', 'NN')",22
"words: ('10',), tags: ('CD', 'NN')",22
"words: ('a', '10', '%'), tags: ('DT', 'CD', 'NN')",4
"words: ('a', '10'), tags: ('DT', 'CD', 'NN')",4
"words: ('10', '%'), tags: ('CD', 'NN', 'NN')",4
"words: ('PREFIX_wage',), tags: ('NN',)",5
"words: ('SUFFIX_wage',), tags: ('NN',)",4
"words: ('PREFIX_incr',), tags: ('NN',)",26
"words: ('increase',), tags: ('NN',)",26
"words: ('increase',), tags: ('NN', 'IN')",14
"words: ('over', 'the'), tags: ('IN', 'DT')",47
"words: ('over', 'the'), tags: ('IN', 'DT', 'NN')",15
"words: ('life', 'of'), tags: ('NN', 'IN')",6
"words: ('life',), tags: ('NN', 'IN')",9
"words: ('PREFIX_thr',), tags: ('JJ',)",20
"words: ('PREFIX_thre',), tags: ('JJ',)",20
"words: ('three-year',), tags: ('JJ', 'NN')",5
"words: ('the', 'three-year'), tags: ('DT', 'JJ', 'NN')",3
"words: ('PREFIX_plus',), tags: ('CC',)",4
"words: ('SUFFIX_plus',), tags: ('CC',)",4
"words: ('8',), tags: ('CD',)",41
"words: ('of', '8'), tags: ('IN', 'CD')",5
"words: ('8', '%'), tags: ('CD', 'NN')",15
"words: ('8',), tags: ('CD', 'NN')",15
"words: ('of', '8', '%'), tags: ('IN', 'CD', 'NN')",3
"words: ('of', '8'), tags: ('IN', 'CD', 'NN')",3
"words: ('%',), tags: ('NN', 'DT')",7
"words: (), tags: ('CD', 'NN', 'DT')",12
"words: (), tags: ('NN', 'DT', 'JJ')",15
"words: ('first', 'year'), tags: ('JJ', 'NN')",6
"words: ('the', 'first', 'year'), tags: ('DT', 'JJ', 'NN')",3
"words: ('year', 'and'), tags: ('NN', 'CC')",9
"words: ('year',), tags: ('NN', 'CC')",16
"words: ('year', 'and'), tags: ('NN', 'CC', 'CD')",3
"words: (), tags: ('CC', 'CD', 'NN')",32
"words: ('PREFIX_O',), tags: ('IN',)",36
"words: ('PREFIX_On',), tags: ('IN',)",24
"words: ('SUFFIX_On',), tags: ('IN',)",22
"words: ('On',), tags: ('IN',)",22
"words: ('┻━┻', 'On'), tags: ('┻━┻', 'IN')",22
"words: ('┻━┻', '┻━┻', 'On'), tags: ('┻━┻', '┻━┻', 'IN')",22
"words: ('SUFFIX_op',), tags: ('NN',)",45
"words: ('top', 'of'), tags: ('NN', 'IN', 'DT')",3
"words: ('of', 'that', ','), tags: ('IN', 'DT', ',')",3
"words: ('of', 'that'), tags: ('IN', 'DT', ',')",3
"words: (), tags: ('DT', ',', 'NNP')",4
"words: (), tags: (',', 'NNP', 'MD')",10
"words: ('would', 'make'), tags: ('MD', 'VB')",5
"words: ('PREFIX_cos',), tags: ('JJ',)",11
"words: ('PREFIX_cost',), tags: ('JJ',)",10
"words: ('make',), tags: ('VB', 'JJ')",10
"words: ('PREFIX_adju',), tags: ('NNS',)",6
"words: ('PREFIX_proj',), tags: ('VBN',)",2
"words: ('5', '%'), tags: ('CD', 'NN')",19
"words: ('5',), tags: ('CD', 'NN')",21
"words: ('%', 'for'), tags: ('NN', 'IN')",10
"words: ('5', '%'), tags: ('CD', 'NN', 'IN')",8
"words: ('for', 'each'), tags: ('IN', 'DT')",15
"words: ('%', 'for'), tags: ('NN', 'IN', 'DT')",8
"words: ('each', 'year'), tags: ('DT', 'NN')",5
"words: ('for', 'each'), tags: ('IN', 'DT', 'NN')",7
"words: ('year', 'of'), tags: ('NN', 'IN')",7
"words: ('each', 'year'), tags: ('DT', 'NN', 'IN')",3
"words: ('contract', '.'), tags: ('NN', '.')",11
"words: ('contract',), tags: ('NN', '.')",11
"words: ('the', 'contract', '.'), tags: ('DT', 'NN', '.')",3
"words: ('the', 'contract'), tags: ('DT', 'NN', '.')",3
"words: ('contract', '.', '┬─┬'), tags: ('NN', '.', '┬─┬')",11
"words: ('contract', '.'), tags: ('NN', '.', '┬─┬')",11
"words: ('PREFIX_thou',), tags: ('RB',)",2
"words: ('the', 'offer'), tags: ('DT', 'NN')",11
"words: ('PREFIX_insu',), tags: ('JJ',)",9
"words: (), tags: ('NN', '``', 'JJ')",6
"words: (), tags: ('``', 'JJ', '.')",5
"words: (), tags: ('JJ', '.', ""''"")",22
"words: ('PREFIX_reit',), tags: ('VBD',)",2
"words: ('that', 'it', ""'s""), tags: ('IN', 'PRP', 'VBZ')",5
"words: ('that', 'it'), tags: ('IN', 'PRP', 'VBZ')",28
"words: ('PREFIX_rec',), tags: ('NN',)",64
"words: ('PREFIX_reco',), tags: ('NN',)",35
"words: ('SUFFIX_gure',), tags: ('NN',)",8
"words: ('PREFIX_pack',), tags: ('NN',)",17
"words: ('SUFFIX_kage',), tags: ('NN',)",13
"words: ('package',), tags: ('NN',)",11
"words: ('PREFIX_add',), tags: ('VB',)",13
"words: ('SUFFIX_add',), tags: ('VB',)",12
"words: ('add',), tags: ('VB',)",12
"words: (), tags: ('CC', 'RB', 'VB')",4
"words: ('of', 'it'), tags: ('IN', 'PRP')",5
"words: ('of',), tags: ('IN', 'PRP')",25
"words: ('of', 'it', '.'), tags: ('IN', 'PRP', '.')",4
"words: ('of', 'it'), tags: ('IN', 'PRP', '.')",4
"words: ('the', 'nine'), tags: ('DT', 'CD')",5
"words: ('For', 'the'), tags: ('IN', 'DT', 'CD')",4
"words: ('nine', 'months'), tags: ('CD', 'NNS')",15
"words: ('nine',), tags: ('CD', 'NNS')",18
"words: ('the', 'nine', 'months'), tags: ('DT', 'CD', 'NNS')",5
"words: ('the', 'nine'), tags: ('DT', 'CD', 'NNS')",5
"words: ('nine', 'months', ','), tags: ('CD', 'NNS', ',')",9
"words: ('nine', 'months'), tags: ('CD', 'NNS', ',')",9
"words: ('months', ','), tags: ('NNS', ',', 'NNP')",3
"words: (), tags: ('NNS', ',', 'NNP')",56
"words: ('PREFIX_incr',), tags: ('VBD',)",12
"words: ('SUFFIX_ased',), tags: ('VBD',)",22
"words: ('increased',), tags: ('VBD',)",12
"words: ('36', '%'), tags: ('CD', 'NN')",5
"words: ('36',), tags: ('CD', 'NN')",5
"words: ('PREFIX_2.60',), tags: ('CD',)",2
"words: ('SUFFIX_2.60',), tags: ('CD',)",2
"words: ('In', 'a'), tags: ('IN', 'DT', 'JJ')",8
"words: (), tags: ('VBD', 'NNP', 'VBD')",5
"words: ('pay', 'the'), tags: ('VB', 'DT')",6
"words: ('pay',), tags: ('VB', 'DT')",11
"words: ('to', 'pay', 'the'), tags: ('TO', 'VB', 'DT')",5
"words: ('to', 'pay'), tags: ('TO', 'VB', 'DT')",8
"words: ('the', 'government'), tags: ('DT', 'NN')",44
"words: ('pay', 'the'), tags: ('VB', 'DT', 'NN')",5
"words: (), tags: ('NN', '$', 'CD')",4
"words: ('million', 'to'), tags: ('CD', 'TO', 'VB')",9
"words: ('PREFIX_prov',), tags: ('VBD',)",7
"words: ('PREFIX_inac',), tags: ('JJ',)",2
"words: ('PREFIX_info',), tags: ('NN',)",14
"words: ('information',), tags: ('NN',)",12
"words: ('PREFIX_nego',), tags: ('VBG',)",6
"words: ('while',), tags: ('IN', 'VBG')",11
"words: (), tags: ('VBG', 'NNS', 'TO')",22
"words: ('PREFIX_al',), tags: ('NN',)",21
"words: ('PREFIX_alum',), tags: ('NN',)",4
"words: ('SUFFIX_um',), tags: ('NN',)",76
"words: ('SUFFIX_inum',), tags: ('NN',)",5
"words: ('SUFFIX_nker',), tags: ('NN',)",7
"words: ('┻━┻', 'The', 'settlement'), tags: ('┻━┻', 'DT', 'NN')",3
"words: (), tags: ('NN', 'VBZ', 'TO')",35
"words: ('PREFIX_f',), tags: ('CD',)",71
"words: ('PREFIX_fo',), tags: ('CD',)",40
"words: ('PREFIX_fou',), tags: ('CD',)",40
"words: ('PREFIX_four',), tags: ('CD',)",40
"words: ('SUFFIX_r',), tags: ('CD',)",42
"words: ('SUFFIX_ur',), tags: ('CD',)",42
"words: ('SUFFIX_our',), tags: ('CD',)",42
"words: ('SUFFIX_four',), tags: ('CD',)",40
"words: ('four',), tags: ('CD',)",40
"words: ('four',), tags: ('CD', 'NNS')",21
"words: (), tags: ('TO', 'CD', 'NNS')",31
"words: ('PREFIX_1982',), tags: ('CD',)",6
"words: ('SUFFIX_1982',), tags: ('CD',)",6
"words: ('PREFIX_1985',), tags: ('CD',)",13
"words: ('SUFFIX_985',), tags: ('CD',)",13
"words: ('SUFFIX_1985',), tags: ('CD',)",13
"words: ('1985',), tags: ('CD',)",13
"words: ('1985', ','), tags: ('CD', ',')",8
"words: ('1985',), tags: ('CD', ',')",8
"words: ('PREFIX_pros',), tags: ('NNS',)",16
"words: (), tags: ('CD', ',', 'NNS')",6
"words: (), tags: ('NNS', 'VBD', '.')",19
"words: ('added', 'that', 'the'), tags: ('VBD', 'IN', 'DT')",6
"words: ('added', 'that'), tags: ('VBD', 'IN', 'DT')",7
"words: ('PREFIX_cu',), tags: ('NN',)",57
"words: ('PREFIX_culm',), tags: ('NN',)",2
"words: ('is', 'the'), tags: ('VBZ', 'DT', 'NN')",23
"words: ('of', 'a'), tags: ('IN', 'DT', 'CD')",4
"words: ('PREFIX_1\\/2',), tags: ('JJ',)",4
"words: ('investigation',), tags: ('NN', 'IN')",5
"words: ('into', 'the'), tags: ('IN', 'DT', 'NN')",10
"words: ('SUFFIX_cing',), tags: ('NN',)",21
"words: ('PREFIX_resp',), tags: ('VBD',)",5
"words: ('PREFIX_al',), tags: ('IN',)",31
"words: ('PREFIX_alo',), tags: ('IN',)",13
"words: ('PREFIX_alon',), tags: ('IN',)",13
"words: ('along',), tags: ('IN',)",13
"words: ('along', 'the'), tags: ('IN', 'DT')",7
"words: ('along',), tags: ('IN', 'DT')",7
"words: ('company', 'has'), tags: ('NN', 'VBZ')",19
"words: ('the', 'company', 'has'), tags: ('DT', 'NN', 'VBZ')",12
"words: ('said', 'there'), tags: ('VBD', 'EX')",5
"words: ('said',), tags: ('VBD', 'EX')",5
"words: (), tags: ('VBD', 'EX')",6
"words: ('said', 'there', 'was'), tags: ('VBD', 'EX', 'VBD')",3
"words: ('said', 'there'), tags: ('VBD', 'EX', 'VBD')",3
"words: (), tags: ('VBD', 'EX', 'VBD')",4
"words: ('PREFIX_grou',), tags: ('NNS',)",18
"words: ('┻━┻', 'That', 'was'), tags: ('┻━┻', 'DT', 'VBD')",4
"words: (), tags: ('DT', 'VBD', 'VBN')",4
"words: (""'s"", 'decision'), tags: ('POS', 'NN')",6
"words: (""''"", 'to'), tags: (""''"", 'TO')",15
"words: (""''"",), tags: (""''"", 'TO')",15
"words: (), tags: (""''"", 'TO')",15
"words: (), tags: ('NN', ""''"", 'TO')",6
"words: (""''"", 'to'), tags: (""''"", 'TO', 'VB')",6
"words: (), tags: (""''"", 'TO', 'VB')",6
"words: ('the', 'case'), tags: ('DT', 'NN')",19
"words: ('case', '.'), tags: ('NN', '.')",9
"words: ('case',), tags: ('NN', '.')",9
"words: ('the', 'case', '.'), tags: ('DT', 'NN', '.')",5
"words: ('the', 'case'), tags: ('DT', 'NN', '.')",5
"words: ('case', '.', '┬─┬'), tags: ('NN', '.', '┬─┬')",9
"words: ('case', '.'), tags: ('NN', '.', '┬─┬')",9
"words: ('PREFIX_Foot',), tags: ('NNP',)",11
"words: ('Foothills',), tags: ('NNP',)",11
"words: ('PREFIX_Pipe',), tags: ('NNP',)",7
"words: ('SUFFIX_pe',), tags: ('NNP',)",33
"words: ('SUFFIX_Pipe',), tags: ('NNP',)",3
"words: ('PREFIX_Line',), tags: ('NNP',)",6
"words: ('PREFIX_Lt',), tags: ('NNP',)",50
"words: ('PREFIX_Ltd',), tags: ('NNP',)",49
"words: ('PREFIX_Ltd.',), tags: ('NNP',)",36
"words: ('SUFFIX_d.',), tags: ('NNP',)",38
"words: ('SUFFIX_td.',), tags: ('NNP',)",36
"words: ('SUFFIX_Ltd.',), tags: ('NNP',)",36
"words: ('Ltd.',), tags: ('NNP',)",36
"words: ('Ltd.',), tags: ('NNP', 'VBD')",7
"words: ('PREFIX_appl',), tags: ('NN',)",8
"words: ('regulators',), tags: ('NNS',)",17
"words: ('regulators', 'to'), tags: ('NNS', 'TO', 'VB')",4
"words: ('build', 'a'), tags: ('VB', 'DT')",10
"words: ('build',), tags: ('VB', 'DT')",14
"words: ('to', 'build', 'a'), tags: ('TO', 'VB', 'DT')",10
"words: ('to', 'build'), tags: ('TO', 'VB', 'DT')",13
"words: ('SUFFIX_.4',), tags: ('CD',)",38
"words: (), tags: ('DT', 'CD', 'CD')",12
"words: ('billion',), tags: ('CD', 'JJ')",13
"words: ('PREFIX_dol',), tags: ('NN',)",42
"words: ('PREFIX_doll',), tags: ('NN',)",42
"words: ('SUFFIX_lar',), tags: ('NN',)",55
"words: ('SUFFIX_llar',), tags: ('NN',)",53
"words: ('dollar',), tags: ('NN',)",42
"words: (), tags: ('JJ', 'NN', '-LRB-')",4
"words: ('billion', '-RRB-'), tags: ('CD', '-RRB-')",10
"words: ('billion',), tags: ('CD', '-RRB-')",10
"words: (), tags: ('CD', 'CD', '-RRB-')",30
"words: ('PREFIX_pip',), tags: ('NN',)",13
"words: ('PREFIX_pipe',), tags: ('NN',)",13
"words: ('pipeline',), tags: ('NN',)",13
"words: ('-RRB-',), tags: ('-RRB-', 'NN')",6
"words: ('billion', '-RRB-'), tags: ('CD', '-RRB-', 'NN')",3
"words: (), tags: ('-RRB-', 'NN')",13
"words: (), tags: ('CD', '-RRB-', 'NN')",3
"words: ('PREFIX_natu',), tags: ('JJ',)",19
"words: ('SUFFIX_ural',), tags: ('JJ',)",26
"words: ('natural',), tags: ('JJ',)",18
"words: ('PREFIX_gas',), tags: ('NN',)",52
"words: ('SUFFIX_as',), tags: ('NN',)",52
"words: ('SUFFIX_gas',), tags: ('NN',)",50
"words: ('gas',), tags: ('NN',)",49
"words: ('natural', 'gas'), tags: ('JJ', 'NN')",14
"words: ('natural',), tags: ('JJ', 'NN')",16
"words: ('Canada', ""'s""), tags: ('NNP', 'POS')",6
"words: ('Canada',), tags: ('NNP', 'POS')",6
"words: ('PREFIX_Arct',), tags: ('NNP',)",3
"words: ('SUFFIX_tic',), tags: ('NNP',)",13
"words: ('SUFFIX_ctic',), tags: ('NNP',)",3
"words: ('Canada', ""'s""), tags: ('NNP', 'POS', 'NNP')",3
"words: (), tags: ('NNP', 'TO', 'NNP')",6
"words: ('PREFIX_mark',), tags: ('NNS',)",79
"words: ('SUFFIX_kets',), tags: ('NNS',)",70
"words: ('markets',), tags: ('NNS',)",64
"words: ('PREFIX_begi',), tags: ('VBG',)",6
"words: (), tags: ('NNP', 'NNS', 'VBG')",3
"words: ('Foothills', ','), tags: ('NNP', ',')",5
"words: ('Foothills',), tags: ('NNP', ',')",5
"words: (), tags: ('NNP', ',', 'VBN')",17
"words: ('PREFIX_Calg',), tags: ('JJ',)",6
"words: ('owned', 'by'), tags: ('VBN', 'IN', 'JJ')",3
"words: ('PREFIX_Nova',), tags: ('NNP',)",3
"words: ('SUFFIX_Nova',), tags: ('NNP',)",3
"words: ('PREFIX_Albe',), tags: ('NNP',)",8
"words: ('SUFFIX_erta',), tags: ('NNP',)",8
"words: ('SUFFIX_ast',), tags: ('NNP',)",27
"words: ('SUFFIX_oast',), tags: ('NNP',)",6
"words: ('PREFIX_Ene',), tags: ('NNP',)",11
"words: ('PREFIX_Ener',), tags: ('NNP',)",11
"words: ('SUFFIX_gy',), tags: ('NNP',)",28
"words: ('SUFFIX_ergy',), tags: ('NNP',)",10
"words: ('Energy',), tags: ('NNP',)",10
"words: ('Energy',), tags: ('NNP', 'NNP')",8
"words: ('PREFIX_Vanc',), tags: ('NNP',)",2
"words: ('SUFFIX_uver',), tags: ('NNP',)",2
"words: ('Inc.', 'of'), tags: ('NNP', 'IN', 'NNP')",3
"words: ('Canada', ','), tags: ('NNP', ',')",10
"words: ('Canada',), tags: ('NNP', ',')",10
"words: (',', 'is'), tags: (',', 'VBZ', 'VBN')",13
"words: ('what',), tags: ('WP', 'MD')",5
"words: (), tags: ('WP', 'MD')",15
"words: ('could', 'be'), tags: ('MD', 'VB')",21
"words: (), tags: ('WP', 'MD', 'VB')",12
"words: ('be', 'a'), tags: ('VB', 'DT')",33
"words: ('could', 'be', 'a'), tags: ('MD', 'VB', 'DT')",4
"words: ('could', 'be'), tags: ('MD', 'VB', 'DT')",4
"words: ('be', 'a'), tags: ('VB', 'DT', 'JJ')",19
"words: ('the', 'right'), tags: ('DT', 'NN')",5
"words: ('right', 'to'), tags: ('NN', 'TO')",5
"words: ('right',), tags: ('NN', 'TO')",5
"words: ('right', 'to'), tags: ('NN', 'TO', 'VB')",4
"words: ('SUFFIX_vast',), tags: ('JJ',)",2
"words: ('PREFIX_qu',), tags: ('NNS',)",25
"words: ('PREFIX_quan',), tags: ('NNS',)",2
"words: ('PREFIX_sou',), tags: ('JJ',)",13
"words: ('PREFIX_sout',), tags: ('JJ',)",7
"words: ('SUFFIX_ern',), tags: ('JJ',)",24
"words: ('SUFFIX_hern',), tags: ('JJ',)",10
"words: ('markets',), tags: ('NNS', 'IN')",10
"words: ('SUFFIX_oped',), tags: ('JJ',)",2
"words: ('PREFIX_fiel',), tags: ('NNS',)",5
"words: ('SUFFIX_lds',), tags: ('NNS',)",25
"words: ('SUFFIX_elds',), tags: ('NNS',)",19
"words: ('in', 'Canada'), tags: ('IN', 'NNP')",5
"words: ('PREFIX_Mack',), tags: ('NNP',)",9
"words: ('SUFFIX_nzie',), tags: ('NNP',)",8
"words: ('PREFIX_delt',), tags: ('NN',)",5
"words: ('SUFFIX_elta',), tags: ('NN',)",6
"words: ('┻━┻', '``', 'This'), tags: ('┻━┻', '``', 'DT')",7
"words: ('PREFIX_pre-',), tags: ('JJ',)",8
"words: ('PREFIX_Rick',), tags: ('NNP',)",3
"words: ('SUFFIX_lary',), tags: ('NNP',)",2
"words: ('gas',), tags: ('NN', 'NN')",18
"words: ('natural', 'gas'), tags: ('JJ', 'NN', 'NN')",7
"words: ('PREFIX_Ind',), tags: ('NNP',)",51
"words: ('PREFIX_Inde',), tags: ('NNP',)",10
"words: ('PREFIX_Petr',), tags: ('NNP',)",26
"words: ('SUFFIX_leum',), tags: ('NNP',)",8
"words: ('Petroleum',), tags: ('NNP', 'NNP')",7
"words: ('Association', 'of'), tags: ('NNP', 'IN')",5
"words: ('Association',), tags: ('NNP', 'IN')",7
"words: ('Association', 'of'), tags: ('NNP', 'IN', 'NNP')",4
"words: ('Canada', ','), tags: ('NNP', ',', 'DT')",3
"words: ('industry',), tags: ('NN', 'NN')",6
"words: ('group', '.'), tags: ('NN', '.')",16
"words: ('group',), tags: ('NN', '.')",16
"words: ('group', '.', '┬─┬'), tags: ('NN', '.', '┬─┬')",16
"words: ('group', '.'), tags: ('NN', '.', '┬─┬')",16
"words: ('SUFFIX_ills',), tags: ('NNS',)",40
"words: ('┻━┻', '``'), tags: ('┻━┻', '``', 'NNS')",10
"words: (), tags: ('┻━┻', '``', 'NNS')",10
"words: ('PREFIX_wan',), tags: ('VBZ',)",14
